experiment_id,dataset_name,model_type,fusion_strategy,curve_threshold,precision,recall,f1
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.4693877551020408,0.9096844396082698,0.7591947934009384,0.8276544839534692
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.4897959183673469,0.9266867696946852,0.7442106856364462,0.8254847645429363
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.5102040816326531,0.9388974556669236,0.7372483729377932,0.8259431962696058
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.5306122448979591,0.951310861423221,0.730437414863024,0.8263698630136986
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.5510204081632653,0.9600321349668608,0.7234751021643712,0.8251337821508717
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.5714285714285714,0.9701030927835051,0.7121235053730891,0.8213319368071921
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.5918367346938775,0.979109516775691,0.7022854548206448,0.8179093953816323
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.6122448979591836,0.986727589208007,0.68639321931285,0.8096045702044096
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.6326530612244897,0.9909645358030269,0.6639927349780536,0.7951785390610839
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.6530612244897959,0.9926165205353022,0.651127591947934,0.7863997806416233
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.673469387755102,0.9934164119445098,0.6394732859088845,0.7780847145488029
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.6938775510204082,0.9933301572177228,0.6311487815952778,0.7718648773715873
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.7142857142857142,0.9932513858761147,0.6237324050249735,0.7662699888434362
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.7346938775510203,0.9935129740518962,0.6026941123051309,0.7502590673575129
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.7551020408163265,0.9981029810298103,0.5574390797638867,0.7153539865980383
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.7755102040816326,0.9982174688057041,0.5085515362494324,0.6738193121427856
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.7959183673469387,0.9979926396788223,0.45149084304525505,0.6217173822426011
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.8163265306122448,0.9995951417004049,0.37369456636900256,0.5440123388784841
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.836734693877551,1.0,0.24746481004994703,0.3967483620480466
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.8571428571428571,1.0,0.20947479945512334,0.3463896883994494
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.8775510204081632,1.0,0.1451490843045255,0.25350251123447
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.8979591836734693,1.0,0.06417436052671409,0.1206087327549424
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.9183673469387754,1.0,0.01831390948993492,0.03596908442330559
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.9387755102040816,1.0,0.007265021946420463,0.014425244177310293
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.9591836734693877,1.0,0.004691993340396549,0.009340162699608317
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,0.9795918367346939,1.0,0.00015135462388375965,0.0003026634382566586
54b8630e-3a21-4d3f-862c-3713f141d5f2,UNSW_NB15,Fusion_Level_Comparison,score_level,1.0,1.0,0.00015135462388375965,0.0003026634382566586
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.0,0.24216666666666667,1.0,0.3899101033141017
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.02040816326530612,0.5188743994509266,0.7804542326221611,0.623333791397554
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.04081632653061224,0.6074049366244163,0.6266345492085341,0.616869918699187
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.061224489795918366,0.6480380499405469,0.5626290433585684,0.6023208694050469
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.08163265306122448,0.676876617773943,0.5399174122505161,0.6006891271056661
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.1020408163265306,0.6962533452274755,0.5371644872677219,0.6064491064491064
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.12244897959183673,0.7165354330708661,0.5323468685478321,0.6108588351431392
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.14285714285714285,0.7299096528768426,0.5282174810736407,0.6128967857855859
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.16326530612244897,0.7386473429951691,0.526152787336545,0.6145498392282959
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.18367346938775508,0.7549668874172185,0.5099793530626291,0.6087492298213185
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.2040816326530612,0.7609479649665121,0.5082587749483827,0.6094491438002888
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.22448979591836732,0.7673448095983307,0.506194081211287,0.6099937798051006
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.24489795918367346,0.7728723404255319,0.5,0.6071876305892185
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.26530612244897955,0.7769436997319035,0.4986235375086029,0.607419828128275
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.2857142857142857,0.7760044028618602,0.48520302821748107,0.5970781283082787
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.3061224489795918,0.7786386275594909,0.48417068134893326,0.5970719287078294
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.32653061224489793,0.7847183491355271,0.48417068134893326,0.5988508193232602
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.3469387755102041,0.7872340425531915,0.48382656572608396,0.5993179880647911
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.36734693877551017,0.7924421883812747,0.4834824501032347,0.6005556742893781
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.3877551020408163,0.7961275626423691,0.48107364074328973,0.5997425997425997
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.4081632653061224,0.8038194444444444,0.47797660013764626,0.5994820889080708
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.42857142857142855,0.8059267867518884,0.4772883688919477,0.599524529933002
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.44897959183673464,0.8084358523725835,0.4748795595320027,0.598309126381964
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.4693877551020408,0.8103651354534747,0.47350309704060567,0.5977410947002606
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.4897959183673469,0.8147268408551069,0.47212663454920856,0.5978213507625272
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.5102040816326531,0.8191044776119403,0.47212663454920856,0.5989958524339664
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.5306122448979591,0.8220491312162972,0.47212663454920856,0.5997814207650273
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.5510204081632653,0.8251663641863279,0.46937370956641433,0.5983768370256636
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.5714285714285714,0.8284671532846716,0.4686854783207158,0.5986813186813187
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.5918367346938775,0.8320097739767868,0.4686854783207158,0.599603786044464
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.6122448979591836,0.8346900438321854,0.45870612525808674,0.5920497446147013
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.6326530612244897,0.8353388220392653,0.45388850653819685,0.5881828316610925
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.6530612244897959,0.8371943371943372,0.44769442532690984,0.5834080717488789
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.673469387755102,0.8396596858638743,0.44150034411562283,0.5787099684258006
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.6938775510204082,0.8428665351742275,0.4411562284927736,0.5791732550259769
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.7142857142857142,0.8439763001974984,0.4411562284927736,0.5794350282485876
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.7346938775510203,0.8483443708609272,0.4408121128699243,0.5801630434782609
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.7551020408163265,0.8495339547270306,0.4390915347556779,0.5789473684210527
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.7755102040816326,0.8519515477792732,0.43565037852718513,0.5765027322404371
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.7959183673469387,0.8536585365853658,0.43358568479008947,0.5750798722044729
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.8163265306122448,0.8589041095890411,0.4315209910529938,0.5744388456252864
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.836734693877551,0.8619246861924686,0.4253269098417068,0.5695852534562212
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.8571428571428571,0.8632416787264834,0.41052993805918786,0.5564365671641791
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.8775510204081632,0.8673700075357951,0.39607708189951824,0.543822348216395
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.8979591836734693,0.8738601823708206,0.395732966276669,0.5447655139744197
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.9183673469387754,0.875579598145286,0.38988300068823123,0.5395238095238095
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.9387755102040816,0.8810641627543035,0.3874741913282863,0.5382409177820268
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.9591836734693877,0.8916334661354581,0.38506538196834134,0.5378514780100937
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,0.9795918367346939,0.9052369077306733,0.37474191328286305,0.5300559746897056
984255ca-ea89-45fc-83d2-6d0906e89a15,CICIDS,LUNAR,none,1.0,1.0,0.00034411562284927734,0.0006879944960440316
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.0,0.24216666666666667,1.0,0.3899101033141017
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.02040816326530612,0.5185185185185185,0.7804542326221611,0.6230769230769231
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.04081632653061224,0.607130956347884,0.6269786648313833,0.61689520907398
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.061224489795918366,0.6474079936683815,0.5629731589814178,0.6022455365359838
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.08163265306122448,0.6765847347994826,0.5399174122505161,0.6005741626794259
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.1020408163265306,0.6959429335711101,0.5371644872677219,0.6063313264711594
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.12244897959183673,0.7156726768377254,0.5326909841706814,0.6107713552969027
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.14285714285714285,0.7295627376425855,0.5282174810736407,0.6127744510978044
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.16326530612244897,0.7386473429951691,0.526152787336545,0.6145498392282959
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.18367346938775508,0.7541984732824427,0.5099793530626291,0.6084992814617122
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.2040816326530612,0.7609479649665121,0.5082587749483827,0.6094491438002888
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.22448979591836732,0.7675872850442939,0.5068823124569856,0.6105699481865285
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.24489795918367346,0.7718832891246684,0.5006882312456985,0.6073888541014402
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.26530612244897955,0.776111408677022,0.4986235375086029,0.6071653048397234
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.2857142857142857,0.7770491803278688,0.4893324156916724,0.6005067567567568
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.3061224489795918,0.7786386275594909,0.48417068134893326,0.5970719287078294
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.32653061224489793,0.7842809364548495,0.48417068134893326,0.5987234042553191
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.3469387755102041,0.7872340425531915,0.48382656572608396,0.5993179880647911
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.36734693877551017,0.7911036036036037,0.4834824501032347,0.6001708671507903
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.3877551020408163,0.7961275626423691,0.48107364074328973,0.5997425997425997
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.4081632653061224,0.8034682080924855,0.4783207157604955,0.5996548748921484
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.42857142857142855,0.8059267867518884,0.4772883688919477,0.599524529933002
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.44897959183673464,0.8080748976009362,0.47522367515485203,0.5984832069339111
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.4693877551020408,0.8104767510300177,0.4738472126634549,0.5980456026058631
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.4897959183673469,0.8147268408551069,0.47212663454920856,0.5978213507625272
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.5102040816326531,0.8181276088252832,0.47212663454920856,0.5987344534147938
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.5306122448979591,0.8215568862275449,0.47212663454920856,0.5996503496503497
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.5510204081632653,0.8246674727932285,0.46937370956641433,0.5982456140350877
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.5714285714285714,0.8284671532846716,0.4686854783207158,0.5986813186813187
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.5918367346938775,0.8320097739767868,0.4686854783207158,0.599603786044464
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.6122448979591836,0.8360148514851485,0.4649002064693737,0.5975232198142415
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.6326530612244897,0.8353388220392653,0.45388850653819685,0.5881828316610925
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.6530612244897959,0.8371943371943372,0.44769442532690984,0.5834080717488789
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.673469387755102,0.8396596858638743,0.44150034411562283,0.5787099684258006
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.6938775510204082,0.8423127463863338,0.4411562284927736,0.5790424570912376
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.7142857142857142,0.8439763001974984,0.4411562284927736,0.5794350282485876
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.7346938775510203,0.8472222222222222,0.4408121128699243,0.5799004074241738
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.7551020408163265,0.8495339547270306,0.4390915347556779,0.5789473684210527
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.7755102040816326,0.8514784946236559,0.4359944941500344,0.5766954938552572
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.7959183673469387,0.8531799729364006,0.43392980041293877,0.5752737226277372
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.8163265306122448,0.8573378839590444,0.43220922229869235,0.5746968657057882
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.836734693877551,0.8620928620928621,0.428079834824501,0.5720855369050356
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.8571428571428571,0.8619942196531792,0.41052993805918786,0.5561771561771561
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.8775510204081632,0.8674698795180723,0.39642119752236754,0.5441662730278696
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.8979591836734693,0.8725341426403642,0.395732966276669,0.5445075757575758
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.9183673469387754,0.8742283950617284,0.38988300068823123,0.5392670157068062
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.9387755102040816,0.88046875,0.38781830695113556,0.5384615384615384
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.9591836734693877,0.8916334661354581,0.38506538196834134,0.5378514780100937
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,0.9795918367346939,0.904485049833887,0.37474191328286305,0.5299270072992701
077899e7-58f6-401a-9b7c-a27c4c132ce4,CICIDS,LUNAR_Epochs_v2,none,1.0,1.0,0.00034411562284927734,0.0006879944960440316
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.0,0.5505833333333333,1.0,0.7101628419412049
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.02040816326530612,0.9272338148742643,0.7868926895716664,0.8513181594891108
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.04081632653061224,0.9285075960679178,0.7862872710761314,0.8514997541386657
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.061224489795918366,0.9291211741542867,0.7856818525805963,0.8514023290142693
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.08163265306122448,0.9297491039426523,0.785227788708945,0.851399031755149
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.1020408163265306,0.9297491039426523,0.785227788708945,0.851399031755149
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.12244897959183673,0.9297491039426523,0.785227788708945,0.851399031755149
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.14285714285714285,0.9300824668339907,0.785227788708945,0.8515387771850637
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.16326530612244897,0.9302492379415457,0.785227788708945,0.8516086671043992
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.18367346938775508,0.9303911015428776,0.7849250794611775,0.8514900254494705
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.2040816326530612,0.9307250538406318,0.7849250794611775,0.8516298546678709
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.22448979591836732,0.9310220944853601,0.7844710155895263,0.8514867750944636
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.24489795918367346,0.9311893639956881,0.7844710155895263,0.8515567238971494
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.26530612244897955,0.9311893639956881,0.7844710155895263,0.8515567238971494
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.2857142857142857,0.9311893639956881,0.7844710155895263,0.8515567238971494
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.3061224489795918,0.9315240833932422,0.7844710155895263,0.8516966559855393
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.32653061224489793,0.931859043509529,0.7844710155895263,0.8518366340701783
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.3469387755102041,0.9318467901456573,0.7843196609656425,0.8517422748191978
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.36734693877551017,0.9318345323741007,0.7841683063417587,0.8516479000575327
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.3877551020408163,0.9320021586616298,0.7841683063417587,0.8517179023508138
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.4081632653061224,0.9321576390138564,0.784016951717875,0.8516935218678067
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.42857142857142855,0.9321454283657308,0.7838655970939912,0.8515991120611691
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.44897959183673464,0.9321454283657308,0.7838655970939912,0.8515991120611691
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.4693877551020408,0.9323132313231323,0.7838655970939912,0.8516691333662226
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.4897959183673469,0.9323132313231323,0.7838655970939912,0.8516691333662226
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.5102040816326531,0.9324810947065179,0.7838655970939912,0.8517391661869912
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.5306122448979591,0.9324810947065179,0.7838655970939912,0.8517391661869912
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.5510204081632653,0.9324810947065179,0.7838655970939912,0.8517391661869912
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.5714285714285714,0.9324810947065179,0.7838655970939912,0.8517391661869912
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.5918367346938775,0.9324689357104268,0.7837142424701075,0.8516447368421053
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.6122448979591836,0.9326126126126126,0.7834115332223399,0.8515258698692112
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.6326530612244897,0.9325883201153569,0.7831088239745724,0.8513368983957219
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.6530612244897959,0.9329246303642265,0.7831088239745724,0.8514770015634
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.673469387755102,0.9332611832611832,0.7831088239745724,0.8516171508517818
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.6938775510204082,0.9332491430633231,0.7829574693506887,0.8515226337448559
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.7142857142857142,0.9335740072202167,0.782806114726805,0.851568288466288
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.7346938775510203,0.9335620148041163,0.7826547601029211,0.8514737362094517
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.7551020408163265,0.9335620148041163,0.7826547601029211,0.8514737362094517
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.7755102040816326,0.9335380169767021,0.7823520508551536,0.8512845849802372
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.7959183673469387,0.9342010122921186,0.7822006962312699,0.8514704670895461
42c1456a-98b7-44bf-9ca1-4537b6939e4c,UNSW_NB15,LUNAR_Epochs_v2,none,0.8163265306122448,0.9342010122921186,0.7822006962312699,0.8514704670895461
