dataset_name,model_type,fusion_strategy,F1,AUC_ROC,runtime_train,runtime_inference
CICIDS,LUNAR_Fusion_v2,rank_mean,0.6028383816987927,0.8473447937058429,222.36749291419983,10.963999032974243
CICIDS,LUNAR_Fusion_v2,weighted,0.5649870641862758,0.8116460993763248,236.78640413284305,11.08120322227478
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394387214787715,0.8907379713644508,339.3789157867432,11.317404747009276
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394589260355741,0.8906340034583788,205.9988920688629,11.339688301086426
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394589260355741,0.8905691397859696,107.11595940589903,11.369394302368164
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394488236355978,0.8905849068888074,274.2376515865326,11.377503633499146
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394488236355978,0.8904220073125713,403.2284982204437,11.37965965270996
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394488236355978,0.8906944695936754,140.21426343917847,11.383117198944092
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394589260355741,0.890794047855974,41.0075044631958,11.38732361793518
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.6041263700838169,0.8879331591736878,439.6867125034332,11.39816665649414
UNSW_NB15,LUNAR_Epochs_v2,none,0.8391275199923383,0.8908043938134771,106.98388576507568,11.404878377914429
UNSW_NB15,LUNAR_Epochs_v2,none,0.8387950531735721,0.8921547067120086,271.8621850013733,11.413132905960085
CICIDS,Robustness_Analysis,rank_mean,0.7792213984313539,0.9046274462845358,273.4975838661194,11.417150497436523
UNSW_NB15,LUNAR,none,0.8394589260355741,0.890794047855974,302.85055208206177,11.424538612365724
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394387214787715,0.8907214016668873,74.03517389297485,11.44844675064087
UNSW_NB15,LUNAR_Epochs_v2,none,0.8374972896138001,0.893057543056258,404.2669966220856,11.44891905784607
UNSW_NB15,LUNAR_Epochs_v2,none,0.8394814349862392,0.8916327375587436,205.06423807144165,11.451910495758057
UNSW_NB15,LUNAR_Epochs_v2,none,0.8401124558080046,0.8910785569513033,140.1100356578827,11.465195655822754
CICIDS,LUNAR_Fusion_v2,weighted,0.6008032657361074,0.8094762507504392,238.08968019485476,11.479111194610596
UNSW_NB15,LUNAR_Epochs_v2,none,0.8381954561325354,0.8925754507366928,338.33120679855347,11.484572649002075
UNSW_NB15,LUNAR_Epochs_v2,none,0.8408061730929466,0.8888091060687568,40.03312516212464,11.568427801132202
CICIDS,Fusion_Level_Comparison,score_level,0.7681402179982035,0.8985370251652363,254.1997396945953,11.627692699432371
CICIDS,Fusion_Level_Comparison,decision_level_AND,0.7031487154013853,0.7948061732584046,254.1997396945953,11.627692699432371
CICIDS,Fusion_Level_Comparison,feature_level,0.822452229299363,0.9599866087248872,254.1997396945953,11.627692699432371
CICIDS,Fusion_Level_Comparison,decision_level_OR,0.668071446857953,0.8186686945342717,254.1997396945953,11.627692699432371
UNSW_NB15,LUNAR_Epochs_v2,none,0.839398629758948,0.8899622695609726,75.21392297744751,11.692242860794067
UNSW_NB15,LUNAR_Fusion_v2,weighted,0.7457172521197439,0.8833344303180364,308.7555174827576,11.703778266906738
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.5343390882849518,0.866733802231526,478.93190121650696,11.715588569641112
UNSW_NB15,LUNAR_Fusion_v2,weighted,0.6055759120599012,0.8882255650812457,306.448938369751,11.758068323135376
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.608284955229755,0.8867074448439225,309.4043641090393,11.768558025360107
UNSW_NB15,LUNAR,none,0.8375298171216539,0.893056044584752,399.7775466442108,12.010376930236816
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.7533559827643355,0.886618187596175,405.3893911838532,12.506022214889526
UNSW_NB15,LUNAR_Fusion_v2,rank_mean,0.6959975557592423,0.8649169588894488,472.5338015556336,12.593679666519163
CICIDS,Robustness_Analysis,rank_mean,0.7681775145055959,0.8985191458487815,216.67623615264893,12.646626472473145
UNSW_NB15,LUNAR_Epochs_v2,none,0.8415291262135922,0.8837035282246006,835.167581319809,12.923440217971802
UNSW_NB15,LUNAR_Fusion_v2,stacking_lr,0.7306507621981126,0.8928490670239821,468.79710936546326,12.925821781158447
