number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
62,0.6949210919593911,2026-08-05 03:40:47.022905,2026-08-05 03:41:00.929613,0 days 00:00:13.906708,0.15773122028938544,7,0.04447862680006497,125,1,MIXED,0.0003307608704997383,COMPLETE
63,0.8834366310775177,2026-08-05 03:41:00.998124,2026-08-05 03:41:14.805174,0 days 00:00:13.807050,0.1948752768571851,15,0.010781213862743926,100,1,MIXED,0.001283183200547211,COMPLETE
64,0.8861496001609415,2026-08-05 03:41:14.868378,2026-08-05 03:41:33.283770,0 days 00:00:18.415392,0.30232627438171067,10,0.01932671245991367,150,1,MIXED,0.000510526304841771,COMPLETE
65,0.8779720741336821,2026-08-05 03:41:33.356668,2026-08-05 03:42:12.484086,0 days 00:00:39.127418,0.23972865220581835,77,0.004913473148826159,75,1,MIXED,0.00011906910222394739,COMPLETE
66,0.8866788121223442,2026-08-05 03:42:12.557243,2026-08-05 03:43:24.530498,0 days 00:01:11.973255,0.09242920756073764,111,0.015216222365312395,100,1,MIXED,0.02946426220123971,COMPLETE
67,0.8861147983560974,2026-08-05 03:43:24.626427,2026-08-05 03:43:40.253548,0 days 00:00:15.627121,0.11037734226988344,11,0.02661415378500831,125,1,MIXED,0.00020658948179569516,COMPLETE
68,0.8746138122301177,2026-08-05 03:43:40.330997,2026-08-05 03:45:07.057705,0 days 00:01:26.726708,0.20371019302981747,87,0.03539409247503357,150,1,MIXED,0.0007803635996261593,COMPLETE
69,0.8872345183609831,2026-08-05 03:45:07.120312,2026-08-05 03:45:39.173890,0 days 00:00:32.053578,0.169546663562489,42,0.0002142632462849272,125,1,UNIFORM,0.005369709889176689,COMPLETE
70,0.8814522546180873,2026-08-05 03:45:39.247498,2026-08-05 03:46:31.941922,0 days 00:00:52.694424,0.2702987862843164,33,0.008677900632327701,250,1,MIXED,0.002773995009708328,COMPLETE
71,0.8807553204101135,2026-08-05 03:46:32.006111,2026-08-05 03:47:31.353560,0 days 00:00:59.347449,0.034891791238288124,47,0.015714042116546815,225,1,MIXED,0.0008399350432836501,COMPLETE
72,0.8881126464819191,2026-08-05 03:47:31.418800,2026-08-05 03:48:23.500307,0 days 00:00:52.081507,0.06174718673277048,58,0.022968076307622248,200,1,MIXED,0.00043596066799863936,COMPLETE
73,0.8807973071036994,2026-08-05 03:48:23.567692,2026-08-05 03:51:24.663613,0 days 00:03:01.095921,0.017897863911981365,126,0.014525524066330129,225,1,MIXED,0.0006116790231475302,COMPLETE
74,0.8809614369058995,2026-08-05 03:51:24.740220,2026-08-05 03:53:37.776862,0 days 00:02:13.036642,0.03393358364902897,100,0.00690474881655069,200,1,MIXED,0.001686071902070778,COMPLETE
75,0.8880012807064183,2026-08-05 03:53:37.855408,2026-08-05 03:57:07.152192,0 days 00:03:29.296784,0.1365681964843166,148,0.010520128066267054,225,1,MIXED,0.0009947381448447664,COMPLETE
76,0.8827423912028222,2026-08-05 03:57:07.230607,2026-08-05 03:59:16.863518,0 days 00:02:09.632911,0.08416959906288912,74,0.01282660226056775,250,1,SUBSPACE,0.22110138971667326,COMPLETE
