number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
128,0.8131282845243026,2026-08-02 01:50:24.617771,2026-08-02 01:50:24.807788,0 days 00:00:00.190017,False,0.048683622526998566,0.6050054301179432,0.9208840740188823,100,COMPLETE
129,0.8109516246659446,2026-08-02 01:50:24.870368,2026-08-02 01:50:25.199487,0 days 00:00:00.329119,False,0.06233754991651515,0.6197920565401985,0.4544318965312491,200,COMPLETE
130,0.8252003120676663,2026-08-02 01:50:25.277720,2026-08-02 01:50:25.466828,0 days 00:00:00.189108,False,0.07549373999231998,0.6379077946942361,0.7747053252458235,100,COMPLETE
131,0.8252251466451513,2026-08-02 01:50:25.529597,2026-08-02 01:50:25.719623,0 days 00:00:00.190026,False,0.029944061294975427,0.6383376925303706,0.7777213679555124,100,COMPLETE
132,0.820308203163804,2026-08-02 01:50:25.782226,2026-08-02 01:50:25.971345,0 days 00:00:00.189119,False,0.021026693949484393,0.6405864292469555,0.7368810409530081,100,COMPLETE
133,0.8084166805982589,2026-08-02 01:50:26.033914,2026-08-02 01:50:26.222349,0 days 00:00:00.188435,False,0.02990494587608059,0.6423865999597351,0.7109559428397134,100,COMPLETE
134,0.8119868025420915,2026-08-02 01:50:26.284917,2026-08-02 01:50:26.473603,0 days 00:00:00.188686,False,0.019272316400753567,0.6619874253394737,0.74118459536295,100,COMPLETE
135,0.8021368639622418,2026-08-02 01:50:26.536386,2026-08-02 01:50:26.725451,0 days 00:00:00.189065,False,0.03265412859419615,0.6523525246424708,0.6909139382654731,100,COMPLETE
136,0.8040261090153151,2026-08-02 01:50:26.788020,2026-08-02 01:50:26.977048,0 days 00:00:00.189028,False,0.016027654413902775,0.6770900958016429,0.9631191747383381,100,COMPLETE
137,0.8169982385621628,2026-08-02 01:50:27.039628,2026-08-02 01:50:27.214986,0 days 00:00:00.175358,False,0.07014119911931652,0.5986974343910421,0.7809543266673417,100,COMPLETE
138,0.8213621584034152,2026-08-02 01:50:27.293270,2026-08-02 01:50:27.483158,0 days 00:00:00.189888,False,0.05615871358308101,0.6371688495815725,0.7362827423872347,100,COMPLETE
139,0.8174637354596577,2026-08-02 01:50:27.546314,2026-08-02 01:50:27.734841,0 days 00:00:00.188527,False,0.051929211890990624,0.6357746621154369,0.7986905741287694,100,COMPLETE
140,0.8238846851823586,2026-08-02 01:50:27.797016,2026-08-02 01:50:27.970253,0 days 00:00:00.173237,True,0.03771013692688762,0.6249599328699263,0.7255265872633135,100,COMPLETE
141,0.8231644824352908,2026-08-02 01:50:28.032841,2026-08-02 01:50:28.206326,0 days 00:00:00.173485,True,0.04204905872295509,0.6275581745940995,0.7252490899082958,100,COMPLETE
142,0.804876239003128,2026-08-02 01:50:28.269571,2026-08-02 01:50:28.458106,0 days 00:00:00.188535,True,0.022841563318122045,0.6442617491556566,0.7593915147427354,100,COMPLETE
143,0.7898107362907075,2026-08-02 01:50:28.521026,2026-08-02 01:50:28.680214,0 days 00:00:00.159188,True,0.03604381462053078,0.6287718718229053,0.2104728020870384,100,COMPLETE
144,0.8127839319072229,2026-08-02 01:50:28.758766,2026-08-02 01:50:28.930806,0 days 00:00:00.172040,True,0.07780262169537222,0.6556085230743705,0.7264195469058996,100,COMPLETE
145,0.8221907852814545,2026-08-02 01:50:28.993373,2026-08-02 01:50:29.183358,0 days 00:00:00.189985,True,0.04719281159340666,0.6121418199627223,0.7067903710958123,100,COMPLETE
