number,value,datetime_start,datetime_complete,duration,params_epsilon,params_k,params_lr,params_n_epochs,params_proportion,params_samples,params_wd,state
0,0.8645855290734159,2026-08-06 01:27:22.919628,2026-08-06 01:28:40.395172,0 days 00:01:17.475544,0.3660515335854786,93,0.002281167485681001,250,2,MIXED,0.01476343771074142,COMPLETE
1,0.8610399388463672,2026-08-06 01:28:40.458321,2026-08-06 01:29:16.121329,0 days 00:00:35.663008,0.1353982885353253,59,0.0016943642458979154,225,1,SUBSPACE,0.027713354390133626,COMPLETE
2,0.7510996872054679,2026-08-06 01:29:16.174478,2026-08-06 01:30:34.172187,0 days 00:01:17.997709,0.24751720505560543,86,0.026356970435992628,250,2,MIXED,0.6668829342382537,COMPLETE
3,0.8555109138882226,2026-08-06 01:30:34.235047,2026-08-06 01:30:59.922433,0 days 00:00:25.687386,0.3324791783025361,23,0.008442123802485935,225,1,UNIFORM,0.008214380427751513,COMPLETE
4,0.8584320053497314,2026-08-06 01:31:00.001582,2026-08-06 01:31:13.736407,0 days 00:00:13.734825,0.16069334497735088,25,0.0027108160847900417,75,2,UNIFORM,0.4765928163155595,COMPLETE
5,0.8628555887490885,2026-08-06 01:31:13.815013,2026-08-06 01:32:03.258858,0 days 00:00:49.443845,0.08987234528249519,136,0.037377310329363846,200,1,SUBSPACE,0.1637283697057387,COMPLETE
6,0.8720328737119334,2026-08-06 01:32:03.337841,2026-08-06 01:32:51.710176,0 days 00:00:48.372335,0.07069115155698626,98,0.017000681801169464,200,1,MIXED,0.7016532513549357,COMPLETE
7,0.8570866981157217,2026-08-06 01:32:51.780122,2026-08-06 01:33:18.926786,0 days 00:00:27.146664,0.1982118667365726,24,0.00012922628152774743,150,2,MIXED,0.0004985200134952847,COMPLETE
8,0.8573738100603057,2026-08-06 01:33:19.002635,2026-08-06 01:33:49.875960,0 days 00:00:30.873325,0.14191753444830602,70,0.001876980219849124,175,1,UNIFORM,0.0011292163044994239,COMPLETE
9,0.8574870799624937,2026-08-06 01:33:49.944755,2026-08-06 01:33:59.507819,0 days 00:00:09.563064,0.48790344490591686,30,0.0031024288227061185,75,1,MIXED,0.0029471125596792465,COMPLETE
10,0.8678658133263554,2026-08-06 01:33:59.570953,2026-08-06 01:34:42.981535,0 days 00:00:43.410582,0.020857664635959623,7,0.0001470974178222028,300,2,MIXED,0.00010254881785987903,COMPLETE
11,0.8699049744264424,2026-08-06 01:34:43.054867,2026-08-06 01:35:25.155904,0 days 00:00:42.101037,0.022795211103365215,5,0.00012743244238860694,300,2,MIXED,0.00011674832354952176,COMPLETE
12,0.8778977711875289,2026-08-06 01:35:25.234538,2026-08-06 01:35:53.669484,0 days 00:00:28.434946,0.018818250299811927,5,0.00037819112453006367,300,1,MIXED,0.00010135148803833408,COMPLETE
13,0.8547374076577723,2026-08-06 01:35:53.732323,2026-08-06 01:36:04.517769,0 days 00:00:10.785446,0.07244181790320466,11,0.0005793182382424497,100,1,MIXED,0.0925856112835083,COMPLETE
14,0.8559706564323979,2026-08-06 01:36:04.596541,2026-08-06 01:36:20.382616,0 days 00:00:15.786075,0.06616392789075656,13,0.012321404170357448,150,1,MIXED,0.04927648725114828,COMPLETE
15,0.8368365230622365,2026-08-06 01:36:20.450571,2026-08-06 01:37:00.462513,0 days 00:00:40.011942,0.09033082202673717,43,0.0004764231807821211,275,1,SUBSPACE,0.0038065833001435364,COMPLETE
16,0.8515673647000104,2026-08-06 01:37:00.544855,2026-08-06 01:37:13.389810,0 days 00:00:12.844955,0.2148713953268988,14,0.09730580688096313,125,1,MIXED,0.00035766673051521345,COMPLETE
17,0.873843677843438,2026-08-06 01:37:13.452647,2026-08-06 01:37:33.460144,0 days 00:00:20.007497,0.02422056339917706,8,0.00048542045969652474,200,1,MIXED,0.0017026073963747148,COMPLETE
18,0.8659259905362089,2026-08-06 01:37:33.535853,2026-08-06 01:37:38.577731,0 days 00:00:05.041878,0.013402112576939976,5,0.0004129466512834764,50,1,UNIFORM,0.0004051836033141419,COMPLETE
19,0.8738824440131707,2026-08-06 01:37:38.649076,2026-08-06 01:38:06.324933,0 days 00:00:27.675857,0.28509515746240693,7,0.0008163605305250651,275,1,SUBSPACE,0.0014330257707686623,COMPLETE
20,0.8702793102529252,2026-08-06 01:38:06.397595,2026-08-06 01:38:34.086122,0 days 00:00:27.688527,0.491496542276628,8,0.0010497176514718842,275,1,SUBSPACE,0.00020584953266268924,COMPLETE
21,0.8700882051505702,2026-08-06 01:38:34.163270,2026-08-06 01:39:01.848063,0 days 00:00:27.684793,0.3276664361226125,8,0.0002777440005371037,275,1,SUBSPACE,0.0012389432757502472,COMPLETE
22,0.8740305428959784,2026-08-06 01:39:01.926843,2026-08-06 01:39:31.596523,0 days 00:00:29.669680,0.41196815156593797,6,0.0009022558658525323,300,1,SUBSPACE,0.0010707818612762225,COMPLETE
23,0.8757005168015003,2026-08-06 01:39:31.674875,2026-08-06 01:40:01.010900,0 days 00:00:29.336025,0.42802083772590227,5,0.0008131121425398905,300,1,SUBSPACE,0.005230302379381986,COMPLETE
24,0.8673878991401178,2026-08-06 01:40:01.085949,2026-08-06 01:40:29.943330,0 days 00:00:28.857381,0.42545904215623864,5,0.005098762851615316,300,1,SUBSPACE,0.006442246339986088,COMPLETE
25,0.8650419401498798,2026-08-06 01:40:30.015975,2026-08-06 01:41:01.243827,0 days 00:00:31.227852,0.42870349095068216,11,0.001158944471054391,300,1,SUBSPACE,0.000659614138847597,COMPLETE
26,0.8672558518744654,2026-08-06 01:41:01.325074,2026-08-06 01:41:26.084929,0 days 00:00:24.759855,0.431557516014007,6,0.0002478770250589356,250,1,SUBSPACE,0.0002454016188149843,COMPLETE
27,0.8658893443913832,2026-08-06 01:41:26.159319,2026-08-06 01:41:57.525476,0 days 00:00:31.366157,0.36702124995345026,10,0.00026370934317857366,300,1,SUBSPACE,0.003339690540778789,COMPLETE
28,0.8605059954304377,2026-08-06 01:41:57.608006,2026-08-06 01:42:24.931832,0 days 00:00:27.323826,0.3980784680788142,15,0.0008627711418832373,250,1,SUBSPACE,0.015201541910132208,COMPLETE
