number,value,datetime_start,datetime_complete,duration,params_bootstrap,params_contamination,params_max_features,params_max_samples,params_n_estimators,state
116,0.8270613910755431,2026-08-03 17:05:42.342086,2026-08-03 17:05:42.550425,0 days 00:00:00.208339,True,0.22678435605254207,0.9771795681512419,0.9105107529025736,100,COMPLETE
117,0.826104654120965,2026-08-03 17:05:42.626683,2026-08-03 17:05:42.835142,0 days 00:00:00.208459,True,0.22573247796873644,0.9800942232463379,0.9140475618132095,100,COMPLETE
118,0.8114116700708209,2026-08-03 17:05:42.904640,2026-08-03 17:05:43.119815,0 days 00:00:00.215175,True,0.21628617695809543,0.9984356240582317,0.9044043925257813,100,COMPLETE
119,0.8168846657992735,2026-08-03 17:05:43.189381,2026-08-03 17:05:43.397677,0 days 00:00:00.208296,True,0.23211210463379783,0.982161243678367,0.8647589327457358,100,COMPLETE
120,0.8122602857551287,2026-08-03 17:05:43.477218,2026-08-03 17:05:43.682312,0 days 00:00:00.205094,True,0.2547407386263482,0.9599361191301183,0.9008539573159914,100,COMPLETE
121,0.8240670073243832,2026-08-03 17:05:43.751702,2026-08-03 17:05:43.967020,0 days 00:00:00.215318,True,0.22379506177662328,0.977219005694506,0.9133845654762045,100,COMPLETE
122,0.8157413666528561,2026-08-03 17:05:44.050373,2026-08-03 17:05:44.258676,0 days 00:00:00.208303,True,0.2206081919071521,0.9908929485575374,0.9159895100004681,100,COMPLETE
123,0.8192939226760287,2026-08-03 17:05:44.335146,2026-08-03 17:05:44.543373,0 days 00:00:00.208227,True,0.1902577743121494,0.9797141816298528,0.878489929616067,100,COMPLETE
124,0.8093767490205485,2026-08-03 17:05:44.619659,2026-08-03 17:05:44.828200,0 days 00:00:00.208541,True,0.16943369538675443,0.9607950200711582,0.8507685371839939,100,COMPLETE
125,0.8078070220070701,2026-08-03 17:05:44.897615,2026-08-03 17:05:45.112877,0 days 00:00:00.215262,True,0.24935850989567232,0.999459062710162,0.8225758968824128,100,COMPLETE
126,0.8220390520702345,2026-08-03 17:05:45.182284,2026-08-03 17:05:45.397602,0 days 00:00:00.215318,True,0.28551634346761023,0.9740215709887111,0.9259287447406784,100,COMPLETE
127,0.823239289028447,2026-08-03 17:05:45.466994,2026-08-03 17:05:45.682285,0 days 00:00:00.215291,True,0.2379836787648429,0.9836914307471537,0.8991191464519195,100,COMPLETE
128,0.8118959443317801,2026-08-03 17:05:45.758594,2026-08-03 17:05:45.967000,0 days 00:00:00.208406,True,0.20970553096225442,0.9554299944934806,0.910306249303295,100,COMPLETE
129,0.8193390489204833,2026-08-03 17:05:46.043653,2026-08-03 17:05:46.258615,0 days 00:00:00.214962,True,0.18244665977033844,0.9658580984852259,0.8750964925062477,100,COMPLETE
130,0.8216450302981845,2026-08-03 17:05:46.327984,2026-08-03 17:05:46.730856,0 days 00:00:00.402872,True,0.2094143065613896,0.94361886941986,0.9388452611023786,200,COMPLETE
131,0.8296235926063222,2026-08-03 17:05:46.800389,2026-08-03 17:05:47.021737,0 days 00:00:00.221348,True,0.23103882490605177,0.9754297914837309,0.9912850878875428,100,COMPLETE
132,0.80364813886042,2026-08-03 17:05:47.092013,2026-08-03 17:05:47.300368,0 days 00:00:00.208355,True,0.2721329626973079,0.9873732188540464,0.9854186658912829,100,COMPLETE
133,0.8260492306126751,2026-08-03 17:05:47.376639,2026-08-03 17:05:47.584985,0 days 00:00:00.208346,True,0.22616253561639296,0.9768230421526306,0.9497958913398299,100,COMPLETE
